YEAR,STATE,SH_ID,SH_NAME,ORG_COUNT,SH_ZIP,SH_TYPE,Beg_Ct_D,Intake_Pub_Total_D,Intake_In_Comm_Total_D,Intake_Out_Comm_Total_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Total_Adoptions_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_Total_C,Intake_In_Comm_Total_C,Intake_Out_Comm_Total_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Total_Adoptions_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2014,AL,ARF,Animal Rescue Foundation,1,36605,AG,84,324,3,364,0,691,0,691,458,0,197,0,0,28,0,28,683,0,683,82,19,4,5,9,0,18,0,18,12,0,0,0,0,1,0,1,13,0,13,19
2014,AL,CMAS,City of Mobile Animal Shelter,1,36633,AC,106,2711,0,0,33,2744,33,2711,600,153,266,256,3,1321,33,1288,2566,114,2680,137,98,1117,0,0,16,1133,16,1117,157,36,7,9,4,746,16,730,943,229,1172,44
2014,AL,CTYPR,City of Prichard Animal Control,1,36610,AC,7,709,0,0,70,779,33,746,28,13,72,76,0,518,39,479,668,58,726,21,1,100,0,0,48,148,26,122,0,0,9,3,0,115,26,89,101,19,120,3
2014,AL,FOMAS,Friends of the Mobile Animal Shelter,1,36604,AG,16,0,120,0,0,120,0,120,120,1,2,0,0,0,0,0,123,4,127,10,8,0,24,0,0,24,0,24,26,0,0,0,0,0,0,0,26,0,26,6
2014,AL,MBCAS,Mobile County Animal Shelter,1,36608,AC,103,2340,0,0,56,2396,56,2340,839,0,804,190,0,602,56,546,2379,15,2394,51,29,531,0,0,10,541,10,531,95,0,239,4,0,222,10,212,550,10,560,0
2014,AL,MSPCA,Mobile SPCA,1,36608,AG,45,465,28,199,0,692,0,692,525,0,74,8,0,38,0,38,645,5,650,87,108,442,3,1,0,446,0,446,373,0,0,0,0,56,0,56,429,5,434,120
2014,AZ,AHAZ,Almost Home Boxer Rescue,1,85070,AG,13,5,4,2,0,11,0,11,20,0,0,0,0,0,0,0,20,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AZ,AAWL,Arizona Animal Welfare League,1,85034,AG,140,1052,487,660,0,2199,0,2199,2088,6,22,25,0,38,0,38,2179,5,2184,155,157,1587,375,244,0,2206,0,2206,2042,1,6,7,0,68,0,68,2124,87,2211,152
2014,AZ,AHS,Arizona Humane Society,1,85041,TS,215,11219,149,188,2780,14336,2780,11556,6596,413,650,666,0,5916,2780,3136,11461,113,11574,197,235,16245,4,36,1127,17412,1127,16285,6032,669,476,282,0,9235,1127,8108,15567,155,15722,798
2014,AZ,FAR,Foothills Animal Rescue,1,85255,AG,29,94,268,0,0,362,0,362,340,7,0,5,0,9,0,9,361,1,362,29,40,170,38,0,0,208,0,208,189,2,0,0,0,11,0,11,202,2,204,44
2014,AZ,HALO,Helping Animals Live On,1,85017,AG,214,554,5440,0,0,5994,0,5994,5627,175,53,0,0,1,0,1,5856,49,5905,302,167,121,1379,9,0,1509,0,1509,1437,49,15,0,0,0,0,0,1501,49,1550,124
2014,AZ,HSOW,Humane Society of Wickenburg,1,85390,AG,20,77,10,0,0,87,0,87,86,1,0,10,0,1,0,1,98,0,98,17,13,30,0,0,0,30,1,29,26,1,0,1,0,4,1,3,31,0,31,11
2014,AZ,MCACC,Maricopa County Animal Care and Control,1,85009,AC,1049,32701,3,0,0,32704,0,32704,10384,6181,3726,4257,0,7849,0,7849,32397,306,32703,1049,506,3534,163,0,0,3697,0,3697,1120,1327,317,27,0,812,0,812,3603,95,3698,506
2014,AZ,SVAS,Sun Valley Animal Shelter,1,85307,AG,53,427,1,0,0,428,0,428,439,0,0,2,0,3,0,3,444,0,444,37,50,218,0,0,0,218,0,218,201,0,0,1,0,12,0,12,214,1,215,53
2014,AZ,APR,Arizona Poodle Rescue,1,85138,AG,55,183,46,100,0,329,0,329,319,4,0,0,0,8,0,8,331,1,332,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AZ,CFC,Caring for Canines,1,85028,AG,16,497,167,174,0,838,0,838,833,0,0,1,0,0,0,0,834,0,834,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,AZ,FKR,Fearless Kitty Rescue,1,85269,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,140,5,14,0,159,0,159,153,0,0,0,0,3,0,3,156,3,159,23
2014,AZ,FFR,Furever Friends Rescue,1,85233,AG,21,61,56,1,0,118,0,118,110,2,2,1,0,2,0,2,117,1,118,21,36,247,103,2,0,352,0,352,327,1,1,0,0,23,0,23,352,0,352,36
2014,AZ,RL,Rescue League,1,85064,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,206,0,0,0,206,0,206,227,0,0,1,4,3,0,3,235,8,243,81
2014,AZ,RRAZ,Ruby Ranch,1,85069,AG,31,117,64,32,0,213,0,213,223,0,0,0,0,4,0,4,227,0,227,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,AZ,VDR,Valley Dogs Inc. (Valley Dogs Rescue),1,85299,AG,34,171,24,0,0,195,0,195,184,0,0,0,0,0,0,0,184,0,184,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,CA,BACS,Berkeley Animal Care Services,1,94710,AC,39,945,6,50,2,1003,2,1001,234,304,17,350,0,96,2,94,999,2,1001,39,15,685,7,15,2,709,2,707,168,374,12,68,0,79,2,77,699,8,707,15
2014,CA,BEBHS,Berkeley East Bay Humane Society,1,94710,AG,21,9,401,21,0,431,0,431,400,0,1,0,0,20,0,20,421,1,422,30,14,12,562,0,1,575,0,575,549,0,2,0,0,8,1,7,558,3,561,27
2014,CA,BIG,Big Dawgs Rescue,1,94550,AG,125,45,25,40,0,110,0,110,187,0,0,0,0,7,0,7,194,0,194,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,DPR,Dusty Paws Rescue,1,94546,AG,14,13,47,20,0,80,0,80,73,4,0,0,0,2,0,2,79,1,80,14,3,26,0,0,0,26,0,26,26,0,0,0,0,0,0,0,26,0,26,3
2014,CA,EOE,East of Eden K-9 Rescue,1,94566,AG,21,25,25,14,0,64,0,64,65,0,0,0,0,0,0,0,65,0,65,20,34,101,19,0,0,120,0,120,95,0,0,0,14,1,1,0,109,0,109,44
2014,CA,GSPSF,German Shorthaired Pointer Rescue of the San Francisco Bay Area,1,94710,AG,2,4,2,0,0,6,0,6,7,0,0,0,0,1,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,PF,Paw Fund,1,94662,AG,11,124,41,2,0,105,0,105,69,27,0,2,0,2,0,2,100,0,100,16,0,0,7,0,0,8,0,8,8,0,0,0,0,0,0,0,8,0,8,0
2014,CA,WOR,Wings of Rescue,1,94551,AG,5,42,5,120,0,167,0,167,79,0,93,0,0,0,0,0,172,0,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,CATT,Cat Town,1,94619,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,272,0,0,272,0,272,240,0,0,0,3,11,0,11,254,0,254,72
2014,CA,COAAS,City of Alameda Animal Shelter,1,94501,AC,20,446,0,26,3,475,3,472,193,0,87,180,0,11,2,9,469,0,469,29,30,396,0,40,1,437,1,436,282,0,105,27,4,16,1,15,433,21,454,17
2014,CA,EBSPCA,East Bay SPCA,1,94621,AG,48,956,207,454,0,1617,0,1617,1119,245,38,42,0,93,0,93,1537,20,1557,108,90,916,381,329,0,1626,0,1626,1443,1,6,15,1,107,0,107,1573,18,1591,128
2014,CA,EASTCAS,East County Animal Shelter,1,94568,AC,33,1368,0,9,180,1557,173,1384,306,0,267,539,0,445,173,272,1384,2,1386,31,23,1928,0,1,138,2067,131,1936,348,0,682,60,0,961,131,830,1920,10,1930,29
2014,CA,FREMTAS,Fremont Animal Services,1,94513,AC,39,1376,4,1,5,1386,5,1381,241,185,165,508,0,277,5,272,1371,0,1371,42,51,1312,1,1,0,1314,0,1314,377,207,289,26,0,406,0,406,1305,0,1305,41
2014,CA,FFRSQ,Furry Friends Rescue,1,94537,AG,48,7,167,88,0,262,0,262,258,0,0,0,0,2,0,2,260,2,262,45,38,17,69,2,0,88,0,88,79,0,0,0,0,5,0,5,84,4,88,37
2014,CA,HYRDAS,Hayward Animal Services,1,94544,AC,45,1280,8,0,2,1290,2,1288,139,265,201,323,0,333,2,331,1259,5,1264,69,57,1941,0,0,0,1941,0,1941,178,498,199,36,0,1040,0,1040,1951,14,1965,33
2014,CA,HALR,Home At Last Animal Rescue,1,94702,AG,7,14,9,1,0,24,0,24,23,1,0,0,0,3,0,3,27,0,27,4,44,38,23,70,0,131,0,131,120,0,1,0,0,0,0,0,121,2,123,52
2014,CA,HAR,Hopalong Animal Rescue,1,94602,AG,11,16,152,62,0,230,0,230,214,0,5,0,0,5,0,5,224,2,226,15,47,108,394,0,0,502,0,502,471,1,0,5,0,5,0,5,482,9,491,58
2014,CA,ICRA,Island Cat Resources and Adoption,1,94501,AG,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,62,1105,0,0,0,1105,0,1105,177,25,0,75,805,22,0,22,1104,1,1105,62
2014,CA,LD,Lucky Dog,1,94566,AG,9,31,61,70,0,162,0,162,144,0,11,0,0,6,0,6,161,0,161,10,0,4,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,4,0
2014,CA,MCA,Maine Coon Adoptions: Preventing Euthanasia Through Rescue,1,94602,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,210,0,66,0,276,0,276,269,0,3,0,0,5,0,5,277,0,277,44
2014,CA,OAS,Oakland Animal Services,1,94601,AC,99,2950,186,0,2,3138,2,3136,459,979,185,341,0,903,2,901,2865,8,2873,364,29,1639,5,0,1,1645,0,1645,418,785,0,24,0,350,0,350,1577,10,1587,65
2014,CA,PRRCR,Purrfect Cat Rescue,1,94537,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,211,0,0,0,211,0,211,191,0,0,0,7,0,0,0,198,4,202,36
2014,CA,SSRG,Sunshine Rescue Group,1,94544,AG,0,7,16,0,0,23,0,23,23,0,0,0,0,0,0,0,23,0,23,0,0,255,14,0,0,269,0,269,242,15,0,0,0,8,0,8,265,21,265,0
2014,CA,TVAR,Tri Valley Animal Rescue,1,94588,AG,15,2,35,7,0,44,0,44,31,24,0,0,0,2,0,2,57,1,58,1,32,3,12,0,0,15,0,15,24,21,0,0,1,1,0,1,47,0,47,0
2014,CA,VHS,Valley Humane Society,1,94566,AG,4,38,133,14,0,185,0,185,169,2,0,0,0,1,0,1,172,1,173,16,27,71,142,29,0,242,0,242,247,1,0,0,0,2,0,2,250,0,250,19
2014,CA,WYR,Wren Yorkie Rescue,1,94619,AG,32,36,2,5,0,43,0,43,37,0,0,0,0,1,0,1,38,2,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,PRG,Pomeranian Rescue Group,1,94803,AG,4,7,3,3,0,13,0,13,13,0,0,0,0,0,0,0,13,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,BAGSR,Bay Area German Shepherd Rescue,1,94948,AG,20,36,106,14,2,158,0,158,134,11,0,2,0,8,0,8,155,0,155,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,CPBR,California Pit Bull Rescue,1,94601,AC,10,17,10,3,0,30,0,30,28,0,0,2,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
2014,CA,MAP,Maddie's Adoption Program,1,94588,AG,0,0,121,105,0,226,0,226,196,0,0,0,0,4,,4,200,0,200,26,0,0,603,0,0,603,0,603,519,7,0,0,0,5,,5,531,20,551,52
2014,CA,ARER,Animal Refugee Response,1,94803,AG,54,411,68,0,0,479,0,479,435,0,0,16,0,0,0,0,451,4,455,78,117,159,97,0,0,256,0,256,318,0,0,1,0,0,0,0,319,3,322,51
2014,CA,ARR,Animal Rescue Recon,1,94561,AG,16,80,208,0,0,288,0,288,265,1,0,0,0,0,0,0,266,0,266,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,FEAR,FurEver Animal Rescue,1,94820,AG,20,72,14,33,0,119,0,119,121,0,0,0,0,0,0,0,121,4,125,14,9,84,16,33,0,133,0,133,107,0,0,0,0,0,0,0,107,22,129,13
2014,CA,K9PPR,K9 Paw Print Rescue,1,94565,AG,16,7,93,0,0,100,0,100,100,0,0,0,0,2,0,2,102,0,102,14,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,2,0
2014,CA,NCSDR,Northern California Sled Dog Rescue ,1,94598,AG,15,17,45,83,0,145,0,145,139,0,0,0,0,2,0,2,141,0,141,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,OPP,Ozzie's Pound Puppies,1,94518,AG,0,2,39,6,0,47,0,47,44,0,1,0,0,0,0,0,45,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,SDR,Sweetdog Rescue,1,94518,AG,48,14,34,0,0,48,0,48,48,0,0,0,0,0,0,0,48,0,48,48,3,2,1,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,3,3
2014,CA,BHCR,Bee Holistic Cat Rescue,1,94805,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,0,0,0,40,0,40,22,0,0,2,0,0,0,0,24,10,34,37
2014,CA,CATSN,Cat Support Network,1,94598,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1869,0,6,5,1880,5,1875,421,0,28,0,1441,11,5,6,1896,4,1900,6
2014,CA,CANAS,City of Antioch Animal Services,1,94509,AC,111,1720,0,0,58,1778,58,1720,521,94,312,358,0,426,57,369,1654,37,1691,140,137,1344,0,0,6,1350,6,1344,491,63,335,32,0,371,6,365,1286,122,1408,74
2014,CA,CCC,Community Concern for Cats,1,94598,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,843,0,0,0,843,0,843,685,4,3,0,0,4,0,4,696,0,696,299
2014,CA,CCCAS,Contra Costa County Animal Services,1,94553,AC,172,6356,0,0,89,6445,89,6356,1374,1890,0,1361,0,1651,89,1562,6187,58,6245,283,74,4882,0,0,62,4944,62,4882,1450,1460,0,123,0,1807,62,1745,4778,90,4868,87
2014,CA,CCHS,Contra Costa Humane Society,1,94523,AG,12,12,150,4,0,166,0,166,133,7,27,1,0,1,0,1,169,0,169,9,11,20,139,0,0,159,0,159,101,5,40,0,0,1,0,1,147,3,150,20
2014,CA,DASH,Delta Animals Safe Haven,1,94509,AG,9,33,58,0,0,91,0,91,85,0,0,0,0,0,0,0,85,0,85,15,0,8,0,0,0,8,0,8,4,0,0,0,0,4,0,4,8,0,8,0
2014,CA,EBARR,East Bay Animal Rescue and Refuge,1,94517,AG,0,119,72,0,0,191,0,191,185,0,0,0,0,6,0,6,191,0,191,0,0,22,97,0,0,119,0,119,117,0,0,0,0,2,0,2,119,0,119,0
2014,CA,FCF,Feral Cat Foundation,1,94507,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,2182,0,0,173,2355,173,2182,408,29,0,0,1508,173,173,0,1945,27,1972,590
2014,CA,GSRNC,German Shepherd Rescue of Northern California,1,94805,AG,0,0,241,0,0,241,0,241,233,3,0,0,0,5,0,5,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,GSGSR,Golden State German Shepherd Rescue,1,94595,AG,16,9,56,74,0,139,0,139,113,2,30,0,0,6,0,6,151,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,GNPPR,Good Newz! Pittie Pups Rescue,1,94804,AG,13,43,71,0,0,114,0,114,97,1,1,1,0,2,0,2,102,0,102,26,2,16,0,0,0,16,0,16,14,0,0,0,0,4,0,4,18,0,18,0
2014,CA,HMLALO,Homeless Animal Lifeline Organization,1,94531,AG,22,170,7,3,0,180,0,180,143,1,0,6,1,1,0,1,152,1,153,49,32,392,18,6,0,416,0,416,390,0,0,0,2,5,0,5,397,11,408,40
2014,CA,HARP,Homeless Animals Response Program,1,94517,AG,19,66,19,0,0,85,0,85,84,1,0,2,0,1,0,1,88,1,89,15,62,591,27,5,0,623,0,623,302,0,0,0,312,9,0,9,623,8,631,54
2014,CA,NCPR,NorCal Poodle Rescue,1,94566,AG,18,76,17,26,0,119,0,119,115,0,0,4,0,0,0,0,119,1,120,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,SCF,Safe Cat Foundation,1,94583,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,114,160,47,0,321,0,321,421,0,0,2,3,8,0,8,434,0,434,58
2014,CA,TLRARF,Tony La Russa's Animal Rescue Foundation,1,94598,AG,58,263,150,1051,0,1464,0,1464,1425,0,4,0,0,22,0,22,1451,0,1451,71,76,141,643,287,0,1071,0,1071,1056,7,8,0,0,19,0,19,1090,11,1101,46
2014,CA,OHGKDR,Umbrella of Hope,1,94521,AG,27,20,271,7,0,298,0,298,220,4,75,0,0,4,0,4,303,5,308,17,5,8,159,4,0,171,0,171,107,0,25,0,0,17,0,17,149,19,168,8
2014,CA,WITB,Walkin' the Bark,1,94531,AG,1,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,WKF,White Kitty Foundation,1,94595,AG,49,0,1,48,0,49,0,49,24,0,4,0,0,5,0,5,33,0,33,65,43,0,1,3,0,4,0,4,5,0,0,0,0,4,0,4,9,0,9,38
2014,CA,BABARK,Bay Area Rescued Kanines,1,94513,AG,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,SWNR,"Shake, Wiggle N' Roll Animal Rescue",1,94549,AG,15,7,0,15,0,22,0,22,23,0,0,0,0,0,0,0,23,0,23,13,0,7,0,7,0,14,0,14,7,0,0,0,0,0,0,0,7,0,7,0
2014,CA,UAR,Underdog Animal Rescue,1,94549,AG,0,10,5,9,0,24,0,24,24,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,TLF,Tenth Life Foundation,1,94172,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,136,0,136,136,0,0,0,0,0,0,0,136,0,136,0
2014,CA,TKR,Toni's Kitty Rescue,1,94117,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,748,0,0,748,0,748,6,673,0,0,0,17,0,17,696,13,709,54
2014,CA,RDR,Rocket Dog Rescue,1,94110,AG,242,301,37,199,0,537,0,537,478,0,2,0,0,2,0,2,482,2,484,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,GMS,Give Me Shelter Cat Rescue,1,94141,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,85,107,0,0,192,0,192,195,0,0,0,0,4,0,4,199,0,199,35
2014,CA,GDR,Grateful Dogs Rescue,1,94141,AG,31,13,48,31,0,92,0,92,91,0,1,0,0,5,0,5,97,0,97,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,SFSPCA,San Francisco SPCA,1,94103,AG,101,348,574,788,0,1710,0,1710,1598,22,48,8,0,30,0,30,1706,2,1708,103,151,944,979,1120,0,3043,0,3043,2755,5,12,11,57,115,0,115,2955,13,2968,226
2014,CA,SGR,Saving Grace Rescue,1,94114,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,83,0,0,83,0,83,83,0,0,0,0,0,0,0,83,0,83,2
2014,CA,SFACC,San Francisco Animal Care & Control,1,94103,AC,103,2686,0,0,82,2768,82,2686,446,778,57,1048,0,431,82,349,2678,5,2683,111,133,2440,0,0,82,2522,82,2440,851,1061,29,197,0,302,82,220,2358,44,2402,171
2014,CA,WDR,Wonder Dog Rescue,1,94117,AG,30,56,3,187,0,246,0,246,252,0,0,0,0,8,0,8,260,0,260,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,CPR,California Pitbull Rescue,1,94102,AG,10,17,10,3,0,30,0,30,28,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,MV,Muttville,1,94107,AG,60,34,307,356,0,697,0,697,633,2,7,0,0,28,0,28,670,5,675,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CA,NCFDR,Northern California Family Dog Rescue,1,94104,AG,42,113,98,592,0,803,0,803,798,0,2,0,0,3,0,3,803,1,804,41,0,5,9,94,0,108,0,108,16,0,88,0,0,0,0,0,104,0,104,0
2014,CA,WCR,Wonder Cat Rescue,1,94117,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,19,0,23,0,23,33,0,0,0,0,0,0,0,33,1,34,3
2014,CA,CDR,Copper's Dream Rescue,1,94131,AG,15,37,42,607,0,686,0,686,648,0,0,0,0,3,0,3,651,2,653,48,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,2,0,2,0
2014,CA,HSSV,Humane Society of Silicon Valley,1,95035,TS,86,741,558,82,541,1922,490,1432,1066,62,49,154,0,581,490,91,1422,9,1431,87,102,2179,550,19,266,3014,254,2760,2193,148,6,58,0,609,254,355,2760,23,2783,79
2014,CA,PAAS,Palo Alto Animal Services,1,94303,AC,9,233,1,20,11,265,11,254,96,13,9,111,0,23,11,12,241,3,244,13,36,255,1,4,19,279,18,261,143,8,5,23,0,89,18,71,250,13,263,25
2014,CA,SJACS,San Jose Animal Care and Services,1,95111,AC,94,6470,62,167,682,7381,517,6864,2157,536,903,1850,0,1817,486,1331,6777,44,6821,163,103,8010,36,3,210,8259,158,8101,1862,2956,1580,175,0,1583,154,1429,8002,120,8122,84
2014,CA,SCCACC,Santa Clara County Animal Care and Control,1,95037,AC,34,954,39,123,89,1205,87,1118,583,43,134,272,0,184,85,99,1131,7,1138,17,133,1551,11,4,29,1595,28,1567,692,474,213,23,0,180,29,151,1553,109,1662,37
2014,CA,SVACA,Silicon Valley Animal Control Authority,1,95054,AC,15,543,2,0,65,610,65,545,150,33,19,299,0,101,64,37,538,1,539,21,18,887,1,0,46,934,45,889,324,371,38,72,0,138,45,93,898,12,910,14
2014,CA,TC,Town Cats,1,95038,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,724,3398,0,0,4122,0,4122,692,25,14,0,3142,16,0,16,3889,33,3922,331
2014,FL,ACAS,Alachua County Animal Services,1,32609,AC,150,2919,0,13,26,2958,29,2929,1034,745,255,519,,422,35,387,2940,15,2955,114,79,2588,0,1,17,2606,18,2588,744,751,574,119,,342,19,323,2511,23,2534,145
2014,FL,ACHS,Alachua County Humane Society,1,32609,AG,44,146,213,5,0,364,0,364,336,0,0,5,,3,0,3,344,5,349,58,97,378,292,3,0,673,0,673,667,0,0,3,,1,0,1,671,44,715,55
2014,FL,GPR,Gainesville Pet Rescue,1,32607,AG,30,152,115,0,0,267,0,267,270,0,0,0,,0,0,0,270,1,271,26,22,129,167,0,0,296,0,296,275,0,0,0,,8,0,8,283,7,290,29
2014,FL,HAPR,Haile's Angels Pet Rescue,1,32608,AG,19,333,52,0,0,385,0,385,361,1,5,1,,1,0,1,369,1,370,29,7,114,9,0,0,123,0,123,100,0,1,0,,8,0,8,109,3,112,12
2014,FL,HHPR,"Helping Hands Pet Rescue, Inc.",1,32669,AG,63,398,224,0,0,622,0,622,635,1,0,3,,3,0,3,642,9,651,34,26,142,194,0,0,336,0,336,319,0,0,0,,3,0,3,322,0,322,40
2014,FL,PHF,Puppy Hill Farm,1,32666,AG,62,349,143,0,0,492,0,492,504,0,0,0,,2,0,2,506,7,513,41,67,203,87,0,0,290,0,290,281,0,0,0,,0,0,0,281,7,288,69
2014,FL,ARCTR,"Animal Refuge Center, Inc.",1,33917,AG,49,69,11,14,0,94,0,94,87,0,0,0,0,0,0,0,87,6,93,50,382,153,58,24,0,235,0,235,202,0,0,0,0,0,0,0,202,66,268,349
2014,FL,GRRSF,Golden Retriever Rescue of Southwest Florida,1,34108,AG,0,79,4,25,0,108,0,108,91,0,0,0,0,0,0,0,91,0,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,FL,GUCHS,Gulf Coast Humane Society,1,33916,AG,111,351,816,0,0,1167,0,1167,1139,15,0,0,0,30,0,30,1184,8,1192,86,35,106,158,0,0,264,0,264,260,1,0,0,0,12,0,12,273,2,275,24
2014,FL,HOE,Haven on Earth Animal League,1,33936,AG,0,4,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,4,0,34,297,11,0,0,308,0,308,296,0,4,0,0,2,0,2,302,1,303,39
2014,FL,HPAS,Helping Paws Animal Sanctuary,1,33956,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,74,26,0,0,100,0,100,77,0,0,2,0,13,0,13,92,12,104,187
2014,FL,LCDAS,Lee County Domestic Animal Services,1,33912,AC,75,4576,5,0,110,4691,99,4592,1576,399,227,1037,0,1418,155,1263,4502,53,4555,82,77,4680,0,5,143,4828,128,4700,1468,201,695,99,813,1467,184,1283,4559,91,4650,74
2014,FL,PAWS,P.A.W.S. Lee County,1,33903,AG,8,196,55,0,113,364,113,251,244,0,0,0,0,124,113,11,255,0,255,4,10,230,15,0,271,516,271,245,203,0,0,0,0,305,271,34,237,2,239,16
2014,IN,HSIN,Humane Society of Indianapolis,1,46268,AG,116,648,712,0,96,1456,96,1360,1114,113,0,70,0,178,96,82,1379,4,1383,93,100,836,676,0,37,1549,36,1513,1365,6,0,11,0,157,36,121,1503,12,1515,98
2014,MI,HSHV,Humane Society of Huron Valley,1,48105,AG,47,1793,0,540,340,2673,339,2334,1519,0,12,563,0,555,339,216,2310,10,2320,61,171,3143,0,16,314,3473,314,3159,2519,0,71,234,0,604,314,290,3114,46,3160,170
2014,NC,APS,Animal Protection Society of Durham,1,27704,AC,104,2946,0,0,124,3070,124,2946,799,26,213,670,0,1333,124,1209,2917,19,2936,112,85,1764,0,0,35,1799,35,1764,587,11,79,65,0,1021,35,986,1728,31,1759,88
